time_stats.emb.min,time_stats.emb.max,time_stats.emb.mean,time_stats.emb.median,time_stats.emb.std,time_stats.input_layernorm.min,time_stats.input_layernorm.max,time_stats.input_layernorm.mean,time_stats.input_layernorm.median,time_stats.input_layernorm.std,time_stats.attn_pre_proj.min,time_stats.attn_pre_proj.max,time_stats.attn_pre_proj.mean,time_stats.attn_pre_proj.median,time_stats.attn_pre_proj.std,time_stats.attn_rope.min,time_stats.attn_rope.max,time_stats.attn_rope.mean,time_stats.attn_rope.median,time_stats.attn_rope.std,time_stats.attn_post_proj.min,time_stats.attn_post_proj.max,time_stats.attn_post_proj.mean,time_stats.attn_post_proj.median,time_stats.attn_post_proj.std,time_stats.post_attention_layernorm.min,time_stats.post_attention_layernorm.max,time_stats.post_attention_layernorm.mean,time_stats.post_attention_layernorm.median,time_stats.post_attention_layernorm.std,time_stats.mlp_up_proj.min,time_stats.mlp_up_proj.max,time_stats.mlp_up_proj.mean,time_stats.mlp_up_proj.median,time_stats.mlp_up_proj.std,time_stats.mlp_act.min,time_stats.mlp_act.max,time_stats.mlp_act.mean,time_stats.mlp_act.median,time_stats.mlp_act.std,time_stats.mlp_down_proj.min,time_stats.mlp_down_proj.max,time_stats.mlp_down_proj.mean,time_stats.mlp_down_proj.median,time_stats.mlp_down_proj.std,time_stats.add.min,time_stats.add.max,time_stats.add.mean,time_stats.add.median,time_stats.add.std,n_head,n_kv_head,n_embd,n_expanded_embd,vocab_size,use_gated_mlp,num_tokens,num_tensor_parallel_workers
0.157,0.16,0.15823809523809523,0.158,0.0009712418121129121,0.136,0.138,0.13705,0.137,0.00038405728739343076,1.372,1.3860000000000001,1.37835,1.3770000000000002,0.005479735395071561,0.11900000000000001,0.12,0.11965000000000003,0.12,0.00047696960070846663,0.9590000000000001,0.969,0.9647500000000001,0.9664999999999999,0.003935416115228473,0.137,0.138,0.1371,0.137,0.00030000000000000024,6.176,6.315,6.274699999999999,6.2835,0.04106714014878564,0.492,0.494,0.4931500000000001,0.493,0.0005722761571129803,3.245,3.278,3.2555500000000004,3.247,0.014274014852171115,0.134,0.137,0.13525,0.135,0.0007664854858377953,32,8,4096,14336,128256,True,3168,1
0.155,0.158,0.15604761904761905,0.156,0.0008438116736509222,0.136,0.138,0.13655,0.1365,0.0005894913061275802,1.371,1.385,1.375,1.372,0.005099019513592794,0.11800000000000001,0.11900000000000001,0.11839999999999999,0.11800000000000001,0.000489897948556636,0.9590000000000001,0.969,0.9622000000000002,0.96,0.003982461550347947,0.136,0.137,0.13670000000000002,0.137,0.0004582575694955844,6.2170000000000005,6.312,6.264900000000001,6.252,0.025930483990855166,0.487,0.488,0.4875999999999999,0.488,0.000489897948556636,3.244,3.277,3.2499000000000002,3.245,0.011396929411029986,0.133,0.135,0.13365,0.134,0.0005722761571129803,32,8,4096,14336,128256,True,3136,1
0.153,0.156,0.15466666666666665,0.155,0.0008357108940373457,0.133,0.135,0.13419999999999996,0.134,0.000509901951359279,1.37,1.3980000000000001,1.3796000000000002,1.375,0.009096153033013477,0.117,0.11800000000000001,0.11735,0.117,0.0004769696007084732,0.9590000000000001,0.979,0.9670500000000001,0.968,0.006931630399840988,0.133,0.136,0.13419999999999999,0.134,0.0006782329983125273,6.17,6.367,6.2885,6.305,0.05533217870281273,0.482,0.484,0.4830500000000001,0.483,0.0005894913061275804,3.244,3.309,3.2627500000000005,3.2465,0.023511433388885537,0.131,0.134,0.13205000000000003,0.132,0.0006689544080129831,32,8,4096,14336,128256,True,3104,1
0.15,0.154,0.15228571428571427,0.153,0.0010753895038701168,0.132,0.134,0.13304999999999997,0.133,0.0005894913061275802,1.2670000000000001,1.306,1.28905,1.2925,0.010037305415299446,0.116,0.11800000000000001,0.11700000000000002,0.117,0.0007071067811865482,0.9430000000000001,0.969,0.9581,0.9604999999999999,0.007168681887209072,0.132,0.134,0.133,0.133,0.0007071067811865482,5.782,5.958,5.8794,5.8855,0.045313794809086566,0.47900000000000004,0.481,0.4801500000000001,0.48,0.0006538348415310871,3.182,3.2760000000000002,3.23645,3.2445000000000004,0.024674835359126592,0.127,0.13,0.1282,0.128,0.0007483314773547889,32,8,4096,14336,128256,True,3072,1
0.15,0.154,0.15152380952380953,0.151,0.0010056529562829952,0.132,0.134,0.13305,0.133,0.00038405728739343076,1.2790000000000001,1.306,1.29305,1.292,0.007109676504595682,0.115,0.116,0.11565,0.116,0.00047696960070847314,0.9520000000000001,0.972,0.9616500000000002,0.9604999999999999,0.005246665607793182,0.132,0.134,0.13285,0.133,0.0004769696007084733,5.828,5.949,5.893150000000001,5.890499999999999,0.02687429068831397,0.47500000000000003,0.47600000000000003,0.47540000000000004,0.47500000000000003,0.0004898979485566361,3.214,3.277,3.2491999999999996,3.2445000000000004,0.01780337046741435,0.126,0.128,0.12665,0.127,0.0005722761571129803,32,8,4096,14336,128256,True,3040,1
0.149,0.154,0.14985714285714286,0.149,0.001206558043744756,0.129,0.131,0.12969999999999998,0.13,0.0006403124237432854,1.2770000000000001,1.316,1.2897,1.2905,0.011018620603324147,0.114,0.115,0.11440000000000003,0.114,0.000489897948556636,0.9500000000000001,0.979,0.9592499999999999,0.96,0.00789857582099453,0.129,0.131,0.12979999999999997,0.13,0.0005099019513592789,5.788,5.9990000000000006,5.88495,5.88,0.057170337588648215,0.46900000000000003,0.47200000000000003,0.47050000000000003,0.47100000000000003,0.0009746794344808972,3.211,3.309,3.2459000000000002,3.244,0.03190908961408962,0.124,0.126,0.1253,0.125,0.0005567764362830027,32,8,4096,14336,128256,True,3008,1
0.147,0.15,0.14780952380952378,0.148,0.0009060141709733555,0.128,0.131,0.1293,0.129,0.0006403124237432854,1.357,1.397,1.36865,1.3695,0.008475110618747114,0.109,0.11,0.1092,0.109,0.0004000000000000003,0.9500000000000001,0.978,0.9576500000000001,0.9580000000000001,0.005909949238360658,0.129,0.131,0.1294,0.129,0.0005830951894845306,5.783,5.9990000000000006,5.87365,5.8774999999999995,0.049214098589733385,0.465,0.467,0.46555,0.4655,0.0005894913061275802,3.211,3.307,3.2383499999999996,3.243,0.02115011820297936,0.123,0.125,0.12384999999999999,0.124,0.0005722761571129803,32,8,4096,14336,128256,True,2976,1
0.14400000000000002,0.149,0.14657142857142857,0.147,0.0010942024088643843,0.128,0.13,0.1288,0.129,0.0006000000000000005,1.357,1.3960000000000001,1.3752999999999997,1.372,0.009539916142189124,0.108,0.109,0.10805000000000001,0.108,0.00021794494717703385,0.837,0.861,0.8491499999999998,0.85,0.005893004327166243,0.128,0.13,0.12935,0.129,0.0005722761571129803,5.626,5.815,5.7273000000000005,5.73,0.044884407091995794,0.46,0.462,0.46065000000000006,0.461,0.0006538348415311016,3.21,3.3080000000000003,3.2574000000000005,3.2445000000000004,0.025068705590835842,0.121,0.124,0.12244999999999999,0.122,0.0008046738469715546,32,8,4096,14336,128256,True,2944,1
0.14300000000000002,0.146,0.1445714285714286,0.14400000000000002,0.0009035079029052398,0.126,0.127,0.12625,0.126,0.00043301270189221973,1.355,1.3820000000000001,1.36575,1.368,0.0071824438737800285,0.106,0.107,0.10675000000000001,0.107,0.0004330127018922197,0.836,0.853,0.84385,0.845,0.004198511641046149,0.125,0.127,0.12645,0.1265,0.0005894913061275802,5.644,5.765,5.694050000000001,5.6985,0.03185667120086454,0.454,0.456,0.4553000000000001,0.455,0.0005567764362830027,3.21,3.274,3.2350000000000003,3.242,0.01648939052845798,0.12,0.122,0.12105000000000002,0.121,0.0005894913061275802,32,8,4096,14336,128256,True,2912,1
0.14400000000000002,0.146,0.1448095238095238,0.145,0.0007939681905015632,0.125,0.127,0.1263,0.126,0.0005567764362830027,1.237,1.2610000000000001,1.24825,1.25,0.0071054556504139815,0.108,0.109,0.10845,0.108,0.0004974937185533104,0.845,0.86,0.85215,0.8534999999999999,0.004693346354148609,0.126,0.127,0.12655,0.127,0.0004974937185533104,5.662,5.814,5.7490000000000006,5.7495,0.0466261729074991,0.449,0.452,0.45065,0.451,0.0006538348415311015,2.783,2.839,2.8110000000000004,2.811,0.01865743819499336,0.124,0.127,0.12460000000000002,0.1245,0.0007348469228349541,32,8,4096,14336,128256,True,2880,1
0.14100000000000001,0.14400000000000002,0.14238095238095236,0.14300000000000002,0.0008438116736509222,0.122,0.124,0.12320000000000002,0.123,0.0006000000000000006,1.226,1.26,1.2427000000000004,1.247,0.009072485877641267,0.107,0.108,0.10725000000000003,0.107,0.0004330127018922197,0.836,0.86,0.8474499999999999,0.85,0.0066141892927251535,0.122,0.124,0.12335,0.123,0.0006538348415311016,5.605,5.808,5.721349999999999,5.746,0.05404005458916566,0.444,0.446,0.44555,0.446,0.0005894913061275802,2.7560000000000002,2.839,2.7994,2.81,0.022731915889339326,0.122,0.124,0.12275,0.123,0.0006224949798994372,32,8,4096,14336,128256,True,2848,1
0.139,0.14300000000000002,0.14100000000000004,0.14100000000000001,0.0010235326314383191,0.122,0.124,0.12284999999999999,0.123,0.0005722761571129803,1.235,1.2590000000000001,1.2408,1.2375,0.0072567210226107005,0.105,0.107,0.1058,0.106,0.000509901951359279,0.8220000000000001,0.84,0.8272,0.8250000000000001,0.004331281565541531,0.122,0.124,0.12295000000000003,0.123,0.00038405728739343076,5.489,5.634,5.553099999999999,5.547000000000001,0.03878259919087428,0.437,0.44,0.43875000000000003,0.439,0.0006982120021884477,2.781,2.838,2.7970499999999996,2.783,0.018434953213935797,0.12,0.123,0.12154999999999998,0.122,0.000668954408012983,32,8,4096,14336,128256,True,2816,1
0.137,0.14100000000000001,0.13928571428571432,0.139,0.0010301575072754266,0.122,0.124,0.1226,0.123,0.0005830951894845307,1.225,1.262,1.2460999999999998,1.2465000000000002,0.011121600604229584,0.10400000000000001,0.105,0.10450000000000001,0.10450000000000001,0.0004999999999999935,0.8190000000000001,0.842,0.8315999999999999,0.8310000000000001,0.007432361670424778,0.121,0.124,0.1226,0.123,0.0008000000000000007,5.422,5.599,5.5337499999999995,5.551,0.05227224406891295,0.433,0.435,0.4342999999999999,0.434,0.0006403124237432854,2.755,2.839,2.8022,2.8080000000000003,0.02573829831204851,0.11900000000000001,0.121,0.11995,0.12,0.0004974937185533064,32,8,4096,14336,128256,True,2784,1
0.137,0.14,0.13795238095238094,0.138,0.0007853534524986027,0.11900000000000001,0.12,0.11940000000000003,0.11900000000000001,0.0004898979485566293,1.232,1.2570000000000001,1.2378500000000001,1.235,0.006605111656891212,0.10300000000000001,0.105,0.10345000000000001,0.10300000000000001,0.0005894913061275785,0.8210000000000001,0.838,0.8260000000000002,0.8240000000000001,0.004415880433163912,0.11900000000000001,0.12,0.11940000000000003,0.11900000000000001,0.0004898979485566293,5.461,5.621,5.5344500000000005,5.517,0.03864385462140137,0.428,0.43,0.4288,0.429,0.0006000000000000005,2.7800000000000002,2.837,2.7929,2.7815000000000003,0.01803579773672349,0.11800000000000001,0.12,0.11875,0.11900000000000001,0.0006224949798994344,32,8,4096,14336,128256,True,2752,1
0.132,0.137,0.13552380952380957,0.136,0.0011799534946060836,0.117,0.12,0.11880000000000004,0.11900000000000001,0.0008124038404635937,1.2,1.2590000000000001,1.2305,1.233,0.015233187453714358,0.101,0.10400000000000001,0.10215,0.10200000000000001,0.0005722761571129804,0.801,0.841,0.8206,0.8220000000000001,0.010316976301223142,0.117,0.12,0.11895000000000004,0.11900000000000001,0.0008645808232895257,5.301,5.565,5.4892,5.5115,0.07144620353804677,0.421,0.424,0.4232,0.423,0.0007483314773547889,2.701,2.838,2.7807500000000003,2.781,0.03504693281872185,0.116,0.11900000000000001,0.11739999999999999,0.117,0.000734846922834954,32,8,4096,14336,128256,True,2720,1
0.132,0.136,0.13423809523809524,0.135,0.0010647942749999007,0.114,0.117,0.11580000000000001,0.116,0.0006782329983125273,1.079,1.11,1.0981,1.1,0.008590110593001717,0.10200000000000001,0.10300000000000001,0.1028,0.10300000000000001,0.0004000000000000003,0.805,0.8310000000000001,0.8214,0.8230000000000001,0.00701712191713954,0.114,0.117,0.11580000000000001,0.116,0.0007483314773547889,4.997,5.208,5.1357,5.146,0.05300103772568987,0.419,0.422,0.42095000000000005,0.421,0.0007399324293474377,2.703,2.81,2.7742500000000003,2.782,0.026583594565069663,0.112,0.114,0.11315,0.113,0.0005722761571129803,32,8,4096,14336,128256,True,2688,1
0.13,0.133,0.1319047619047619,0.132,0.0008109231602822103,0.114,0.116,0.11525000000000003,0.115,0.0005361902647381809,1.082,1.102,1.09175,1.0895000000000001,0.005717298313014645,0.101,0.10300000000000001,0.10135000000000001,0.101,0.0005722761571129803,0.81,0.8250000000000001,0.8172500000000001,0.8155000000000001,0.004264680527307999,0.114,0.116,0.1149,0.115,0.0004358898943540678,5.049,5.156,5.116300000000001,5.1075,0.02696868554453476,0.41500000000000004,0.417,0.41615,0.41600000000000004,0.0005722761571129597,2.729,2.782,2.7595,2.755,0.015173990905493552,0.111,0.113,0.11200000000000003,0.112,0.0007071067811865482,32,8,4096,14336,128256,True,2656,1
0.13,0.134,0.13142857142857145,0.131,0.0010497813183356487,0.115,0.116,0.11515000000000002,0.115,0.0003570714214271428,1.089,1.112,1.0980999999999999,1.099,0.005647123161398213,0.1,0.101,0.10035000000000001,0.1,0.0004769696007084732,0.8160000000000001,0.8310000000000001,0.8217500000000001,0.8225,0.004311322302959966,0.115,0.116,0.11530000000000003,0.115,0.0004582575694955844,5.083,5.202,5.139100000000001,5.1475,0.027047920437623323,0.41100000000000003,0.41200000000000003,0.41154999999999997,0.41200000000000003,0.0004974937185533104,2.755,2.809,2.7775999999999996,2.781,0.01530490117576725,0.11,0.111,0.11025,0.11,0.00043301270189221973,32,8,4096,14336,128256,True,2624,1
0.128,0.13,0.12933333333333336,0.129,0.0006424160744396216,0.112,0.113,0.11240000000000001,0.112,0.0004898979485566361,1.098,1.107,1.09925,1.099,0.0018131464364468646,0.099,0.1,0.09945000000000001,0.099,0.0004974937185533104,0.8220000000000001,0.8290000000000001,0.82255,0.8220000000000001,0.0015321553446044575,0.112,0.113,0.11215000000000001,0.112,0.00035707142142714273,5.312,5.383,5.322850000000001,5.317500000000001,0.016025838511603652,0.403,0.404,0.40315,0.403,0.0003570714214271428,2.7800000000000002,2.8080000000000003,2.7837,2.781,0.00810617048920146,0.108,0.111,0.10925,0.109,0.0006224949798994371,32,8,4096,14336,128256,True,2592,1
0.127,0.13,0.12814285714285717,0.128,0.0007737179432986636,0.111,0.113,0.11200000000000002,0.112,0.0003162277660168382,1.098,1.107,1.0993499999999998,1.0985,0.002612948526090759,0.098,0.1,0.09825000000000002,0.098,0.0005361902647381809,0.8210000000000001,0.8290000000000001,0.8226000000000001,0.8220000000000001,0.002177154105707726,0.111,0.112,0.11195000000000002,0.112,0.00021794494717703388,4.961,5.023,4.970249999999999,4.965,0.01583627165717985,0.4,0.402,0.40085000000000004,0.401,0.0005722761571129804,2.7800000000000002,2.807,2.7830500000000002,2.7800000000000002,0.007996718076811179,0.107,0.108,0.10755,0.108,0.0004974937185533104,32,8,4096,14336,128256,True,2560,1
0.124,0.128,0.12633333333333333,0.126,0.0012084359562332886,0.11,0.112,0.11125000000000003,0.111,0.0006224949798994372,1.074,1.106,1.0946500000000001,1.097,0.008469208935904231,0.096,0.098,0.0969,0.097,0.0006244997998398404,0.804,0.8280000000000001,0.8195500000000001,0.8210000000000001,0.006135755862157495,0.11,0.112,0.11170000000000002,0.112,0.0005567764362830026,4.872,5.015,4.953200000000001,4.9590000000000005,0.03424996350363019,0.395,0.397,0.39615000000000006,0.396,0.0006538348415311017,2.725,2.807,2.77565,2.7800000000000002,0.02159230186895321,0.105,0.107,0.10615,0.106,0.0006538348415311015,32,8,4096,14336,128256,True,2528,1
0.124,0.128,0.1258095238095238,0.126,0.001051939144494026,0.108,0.11,0.1091,0.109,0.0007000000000000006,1.09,1.121,1.11075,1.112,0.010328964130056772,0.093,0.094,0.09350000000000001,0.0935,0.0005000000000000004,0.682,0.7010000000000001,0.6946000000000001,0.6965000000000001,0.006216108107168027,0.108,0.11,0.10915,0.109,0.0006538348415311016,4.898,5.0600000000000005,5.0023,5.01,0.05227915454557396,0.39,0.392,0.39125000000000004,0.391,0.0006224949798994372,2.297,2.366,2.3439500000000004,2.344,0.022372918897631607,0.107,0.11,0.10855000000000001,0.109,0.0006689544080129831,32,8,4096,14336,128256,True,2496,1
0.121,0.126,0.12304761904761904,0.123,0.0012526615655205635,0.107,0.109,0.10825,0.108,0.0006224949798994371,1.08,1.121,1.0990499999999999,1.099,0.010851152012574502,0.092,0.093,0.09230000000000001,0.092,0.0004582575694955844,0.676,0.7010000000000001,0.6872,0.687,0.006622688275919384,0.107,0.109,0.1083,0.108,0.0006403124237432854,4.87,5.062,4.972849999999999,4.9725,0.05155024248245588,0.385,0.387,0.38580000000000003,0.386,0.0006000000000000005,2.274,2.366,2.3204000000000002,2.318,0.02618281879401072,0.106,0.108,0.10694999999999999,0.107,0.0004974937185533104,32,8,4096,14336,128256,True,2464,1
0.12,0.123,0.121,0.121,0.0006900655593423548,0.105,0.106,0.10505,0.105,0.00021794494717703388,1.086,1.098,1.0890499999999999,1.087,0.004043204174908835,0.09,0.092,0.09115,0.091,0.0004769696007084733,0.679,0.687,0.68135,0.68,0.0025154522456210557,0.10400000000000001,0.105,0.10485,0.105,0.0003570714214271379,4.734,4.789,4.7515,4.7465,0.01709824552402962,0.379,0.38,0.37944999999999995,0.379,0.0004974937185533104,2.295,2.319,2.29915,2.2955,0.008107249841962446,0.105,0.109,0.1058,0.106,0.0008717797887081354,32,8,4096,14336,128256,True,2432,1
0.11900000000000001,0.121,0.11961904761904764,0.12,0.0006529194857524748,0.10400000000000001,0.105,0.10450000000000001,0.10450000000000001,0.0004999999999999935,1.086,1.098,1.08825,1.087,0.003144439536706034,0.089,0.091,0.08990000000000001,0.09,0.0006244997998398404,0.679,0.686,0.6801999999999999,0.68,0.0018330302779823377,0.10400000000000001,0.105,0.10420000000000003,0.10400000000000001,0.00039999999999999476,4.73,4.785,4.74115,4.738,0.015117126049616661,0.373,0.375,0.3740499999999999,0.374,0.0004974937185533105,2.2880000000000003,2.312,2.29205,2.291,0.004684815898197023,0.10300000000000001,0.10400000000000001,0.10335000000000001,0.10300000000000001,0.0004769696007084732,32,8,4096,14336,128256,True,2400,1
0.116,0.12,0.11809523809523814,0.11900000000000001,0.001191428190780648,0.10300000000000001,0.105,0.10435000000000001,0.105,0.0007921489758877375,1.065,1.097,1.0896000000000003,1.096,0.011581882403132935,0.088,0.089,0.08859999999999998,0.089,0.0004898979485566361,0.666,0.686,0.6816000000000001,0.685,0.007262231062146131,0.10300000000000001,0.105,0.10450000000000001,0.105,0.0007416198487095607,4.642,4.783,4.749650000000001,4.7785,0.04877117488845223,0.368,0.37,0.3692,0.369,0.0006000000000000005,2.243,2.315,2.29825,2.312,0.02340913283314867,0.101,0.10300000000000001,0.10155,0.101,0.0006689544080129831,32,8,4096,14336,128256,True,2368,1
0.116,0.12,0.11738095238095238,0.11800000000000001,0.0010900498230723419,0.1,0.10200000000000001,0.10155000000000003,0.10200000000000001,0.0006689544080129831,1.074,1.107,1.0948499999999999,1.096,0.010757671681177106,0.08700000000000001,0.088,0.08750000000000001,0.0875,0.0004999999999999935,0.672,0.6930000000000001,0.6847000000000001,0.6855,0.006972087205421349,0.1,0.10300000000000001,0.10185000000000002,0.10200000000000001,0.0007262919523166982,4.684,4.823,4.774950000000001,4.7785,0.046832120387614265,0.363,0.365,0.364,0.364,0.0005477225575051667,2.2640000000000002,2.333,2.30915,2.309,0.022705230674890674,0.1,0.10200000000000001,0.10060000000000002,0.1005,0.0006633249580710806,32,8,4096,14336,128256,True,2336,1
0.114,0.117,0.11533333333333336,0.115,0.0008908708063747486,0.1,0.10200000000000001,0.10135000000000001,0.101,0.0005722761571129803,0.9530000000000001,0.973,0.96555,0.971,0.007857957749950012,0.088,0.09,0.08865,0.089,0.0006538348415311016,0.678,0.6950000000000001,0.6874,0.6895,0.005360970061472088,0.1,0.10200000000000001,0.10130000000000002,0.101,0.0006403124237432854,4.385,4.471,4.4394,4.454000000000001,0.033291740717481276,0.361,0.363,0.36219999999999997,0.362,0.0005099019513592789,2.286,2.332,2.3163500000000004,2.331,0.018358308745633337,0.098,0.101,0.09915,0.099,0.000726291952316698,32,8,4096,14336,128256,True,2304,1
0.113,0.116,0.11414285714285713,0.114,0.0007095078297976835,0.1,0.101,0.10090000000000002,0.101,0.00030000000000000024,0.9540000000000001,0.973,0.9644499999999999,0.963,0.005444951790420171,0.08700000000000001,0.089,0.08735000000000001,0.08700000000000001,0.0005722761571129745,0.68,0.6940000000000001,0.6875,0.687,0.003917907604831949,0.1,0.101,0.10055,0.101,0.0004974937185533104,4.372,4.463,4.4251,4.4175,0.025590818666076338,0.356,0.358,0.35719999999999996,0.357,0.0006000000000000005,2.2960000000000003,2.342,2.3230999999999997,2.3185000000000002,0.013667113813823312,0.097,0.099,0.0975,0.097,0.0005916079783099621,32,8,4096,14336,128256,True,2272,1
0.111,0.115,0.11223809523809525,0.112,0.0010647942749999007,0.097,0.099,0.09805000000000001,0.098,0.0004974937185533105,0.9530000000000001,0.97,0.96115,0.96,0.006551908119013843,0.08600000000000001,0.088,0.08645000000000001,0.08600000000000001,0.0005894913061275785,0.68,0.6920000000000001,0.6856000000000002,0.685,0.004431703961232071,0.097,0.099,0.09780000000000003,0.098,0.0005099019513592789,4.359,4.46,4.4149,4.4145,0.0351936073740673,0.35100000000000003,0.353,0.3517500000000001,0.352,0.0005361902647381576,2.295,2.341,2.3167,2.317,0.017886028066622185,0.095,0.098,0.09630000000000001,0.096,0.0007810249675906662,32,8,4096,14336,128256,True,2240,1
0.11,0.111,0.1105714285714286,0.111,0.0004948716593053939,0.097,0.098,0.0976,0.098,0.0004898979485566361,0.9540000000000001,0.969,0.9603999999999997,0.9590000000000001,0.003624913792078335,0.084,0.085,0.08495,0.085,0.00021794494717703385,0.68,0.6910000000000001,0.68495,0.684,0.002692118125194363,0.097,0.098,0.09785000000000002,0.098,0.00035707142142714284,4.375,4.49,4.43545,4.439,0.02480619882206865,0.34600000000000003,0.34800000000000003,0.3468500000000001,0.34700000000000003,0.0005722761571129803,2.295,2.34,2.317100000000001,2.317,0.009863569333664121,0.094,0.095,0.09455,0.095,0.0004974937185533104,32,8,4096,14336,128256,True,2208,1
0.108,0.11,0.10890476190476192,0.109,0.0007499055118106492,0.094,0.095,0.09420000000000002,0.094,0.00040000000000000034,0.9500000000000001,0.967,0.95615,0.9555,0.005256186830773779,0.083,0.084,0.08325,0.083,0.0004330127018922198,0.677,0.6900000000000001,0.6815499999999999,0.6815,0.0038919789310837777,0.094,0.095,0.09475,0.095,0.0004330127018922198,4.182,4.276,4.21705,4.215,0.028606773673380156,0.341,0.343,0.34155,0.3415,0.0005894913061275802,2.294,2.339,2.30655,2.3015,0.014267007394685094,0.093,0.094,0.0933,0.093,0.00045825756949558437,32,8,4096,14336,128256,True,2176,1
0.107,0.109,0.10780952380952383,0.108,0.0005870870479018079,0.094,0.095,0.09410000000000002,0.094,0.00030000000000000024,0.9590000000000001,0.967,0.9599500000000001,0.96,0.0017168284713389133,0.082,0.083,0.0824,0.082,0.0004898979485566361,0.684,0.6900000000000001,0.6843999999999999,0.684,0.001319090595827293,0.094,0.095,0.09445,0.094,0.0004974937185533104,4.202,4.24,4.224749999999999,4.226,0.0070276240650734905,0.336,0.337,0.33685,0.337,0.0003570714214271428,2.316,2.317,2.3161000000000005,2.316,0.0003000000000001002,0.091,0.093,0.092,0.092,0.0006324555320336764,32,8,4096,14336,128256,True,2144,1
0.105,0.106,0.1055238095238095,0.106,0.0004994327848429298,0.093,0.094,0.09345,0.093,0.0004974937185533104,0.9530000000000001,0.963,0.9553499999999999,0.9530000000000001,0.0036093628246547547,0.078,0.079,0.07825,0.078,0.00043301270189221973,0.679,0.687,0.68165,0.681,0.002242208732477868,0.093,0.094,0.0935,0.0935,0.0005000000000000004,4.1770000000000005,4.218,4.1852,4.182,0.009222797840135032,0.331,0.332,0.3319,0.332,0.00030000000000000024,2.295,2.318,2.2966,2.295,0.0050239426748322135,0.08700000000000001,0.088,0.0875,0.0875,0.0004999999999999935,32,8,4096,14336,128256,True,2112,1
0.10200000000000001,0.105,0.10342857142857145,0.10300000000000001,0.0006598288790738571,0.09,0.091,0.09020000000000002,0.09,0.0004000000000000003,0.937,0.9520000000000001,0.9474,0.9490000000000001,0.004543126676640223,0.077,0.078,0.0774,0.077,0.0004898979485566361,0.669,0.679,0.6760500000000002,0.677,0.0033387872049593123,0.09,0.091,0.09044999999999999,0.09,0.0004974937185533104,4.244,4.353,4.32025,4.344,0.03745246987850077,0.322,0.324,0.32285,0.323,0.0005722761571129803,2.251,2.295,2.2828499999999994,2.294,0.01419603817971761,0.085,0.08700000000000001,0.08610000000000001,0.08600000000000001,0.0005385164807134509,32,8,4096,14336,128256,True,2080,1
0.101,0.10300000000000001,0.1020952380952381,0.10200000000000001,0.0007499055118106493,0.089,0.091,0.09015000000000001,0.09,0.0004769696007084732,0.9420000000000001,0.961,0.94815,0.9465000000000001,0.006413072586521986,0.076,0.077,0.07625,0.076,0.00043301270189221973,0.671,0.686,0.67595,0.675,0.0047273142480694095,0.09,0.091,0.09020000000000002,0.09,0.0004000000000000003,3.968,4.056,3.9968000000000004,3.986,0.028988963417135236,0.319,0.321,0.3198500000000001,0.32,0.0004769696007084732,2.271,2.317,2.2875000000000005,2.294,0.014378803844548342,0.084,0.085,0.08455,0.085,0.0004974937185533104,32,8,4096,14336,128256,True,2048,1
0.10200000000000001,0.105,0.10300000000000001,0.10300000000000001,0.0006900655593423529,0.09,0.091,0.09035000000000001,0.09,0.00047696960070847325,0.9500000000000001,0.961,0.9563499999999999,0.9595,0.004114304315434095,0.076,0.077,0.0766,0.077,0.0004898979485566361,0.678,0.686,0.6820500000000002,0.684,0.0028543825952384192,0.09,0.091,0.09055,0.091,0.0004974937185533104,3.971,4.055,4.028999999999999,4.0440000000000005,0.027298351598585624,0.319,0.321,0.32005000000000006,0.32,0.0004974937185533104,2.294,2.317,2.3074499999999993,2.316,0.01071202595217175,0.084,0.085,0.0847,0.085,0.0004582575694955844,32,8,4096,14336,128256,True,2048,1
0.1,0.10300000000000001,0.10161904761904764,0.10200000000000001,0.0007221786137191959,0.089,0.09,0.08969999999999999,0.09,0.0004582575694955844,0.9380000000000001,0.9570000000000001,0.9476500000000001,0.9490000000000001,0.006150406490631336,0.075,0.076,0.07529999999999999,0.075,0.00045825756949558437,0.671,0.684,0.6773500000000001,0.678,0.00428106295211832,0.089,0.09,0.08969999999999999,0.09,0.0004582575694955844,3.902,4.013,3.981699999999999,3.9895,0.03344712244723004,0.317,0.318,0.3174,0.317,0.0004898979485566361,2.25,2.314,2.28545,2.293,0.015666764184093712,0.083,0.085,0.08395000000000001,0.084,0.00038405728739343076,32,8,4096,14336,128256,True,2032,1
0.1,0.10300000000000001,0.10080952380952383,0.101,0.0007315376902732014,0.08700000000000001,0.088,0.08725000000000001,0.08700000000000001,0.0004330127018922137,0.9410000000000001,0.9590000000000001,0.9471499999999999,0.9430000000000001,0.006350393688583415,0.074,0.076,0.07494999999999999,0.075,0.0005894913061275804,0.673,0.685,0.67715,0.675,0.004269367634673785,0.08600000000000001,0.088,0.08690000000000002,0.08700000000000001,0.0006244997998398367,3.93,4.05,3.9799999999999995,3.965,0.045036651740554504,0.314,0.316,0.31485,0.315,0.0005722761571129803,2.271,2.316,2.28595,2.2725,0.01734495603914858,0.083,0.084,0.0835,0.0835,0.0005000000000000004,32,8,4096,14336,128256,True,2016,1
